block_loop,reps,leftLabelT,rightLabelT,instrText,introPic,leftLabel,rightLabel,thisN,thisTrialN,thisRepN,stims,correct_key,w,h,preBlockInstrKey.keys,preBlockInstrKey.rt,preBlockInstrKey.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,preBlockInstr.started,intropic.started,preBlockInstrKey.started,preBlockInstr.stopped,trials_2.preBlockInstrKey.keys,trials_2.preBlockInstrKey.rt,trials_2.preBlockInstrKey.duration,trail.started,polygon.started,polygon.stopped,stim.started,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,12,12,0,pic/do4.png,e,0.5225,0.261,space,6.705670166,None,e,1,1.376061166,None,0,4,4,4,0,12,12,3,153.1474097,,,,,,,,,153.1430626,153.1474097,153.6478155,154.1283754,154.1283754,155.5120997,e,1,1.376061166,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,13,13,0,pic/want1.png,i,0.5225,0.261,space,6.705670166,None,i,1,1.34214275,None,0,4,4,4,0,13,13,4,155.5326369,,,,,,,,,155.528238,155.5326369,156.0312083,156.4982524,156.4982524,157.8454853,i,1,1.34214275,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,14,14,0,pic/do1.png,e,0.5225,0.261,space,6.705670166,None,e,1,1.026500374,None,0,4,4,4,0,14,14,8,157.8615637,,,,,,,,,157.8573811,157.8615637,158.361852,158.8317394,158.8317394,159.8621121,e,1,1.026500374,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,15,15,0,pic/want4.png,i,0.5225,0.261,space,6.705670166,None,i,1,0.659895,None,0,4,4,4,0,15,15,15,159.8818937,,,,,,,,,159.8774857,159.8818937,160.3812735,160.8483391,160.8483391,161.5124176,i,1,0.659895,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block5.xlsx,1,中性词-按E键,期待词-按I键,"接下来将进行第五部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
注意此时依然是对期待词和中性词进行分类，但是按键进行了对调
规则为：
中性词 - 按E键
期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro5.png,pic/anjianl5.png,pic/anjianr5.png,4,4,0,,,,,space,6.705670166,None,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,0,0,0,pic/want1.png,i,0.5225,0.261,space,8.074823707,None,i,1,1.004885958,None,0,5,5,5,0,0,0,0,172.6073917,,161.7398871,161.746539,164.4990407,172.5789532,space,8.074823707,None,172.6028822,172.6073917,173.0976697,173.5649208,173.5649208,174.5785408,i,1,1.004885958,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,1,1,0,pic/fat2.png,e,0.796,0.528,space,8.074823707,None,e,1,0.678414166,None,0,5,5,5,0,1,1,9,174.6046073,,,,,,,,,174.6003081,174.6046073,175.1117138,175.5783793,175.5783793,176.2619602,e,1,0.678414166,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,2,2,0,pic/thin3.png,i,0.796,0.622,space,8.074823707,None,i,1,1.398179458,None,0,5,5,5,0,2,2,14,176.2880212,,,,,,,,,176.2838828,176.2880212,176.7810436,177.2615927,177.2615927,178.662301,i,1,1.398179458,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,3,3,0,pic/want2.png,i,0.5225,0.261,space,8.074823707,None,i,1,0.7609405,None,0,5,5,5,0,3,3,1,178.6821832,,,,,,,,,178.6778548,178.6821832,179.1810437,179.6616903,179.6616903,180.4286085,i,1,0.7609405,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,4,4,0,pic/fat1.png,e,0.796,0.528,space,8.074823707,None,e,1,0.594378291,None,0,5,5,5,0,4,4,8,180.454218,,,,,,,,,180.4500274,180.454218,180.9617092,181.4281719,181.4281719,182.0286389,e,1,0.594378291,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,5,5,0,pic/do1.png,e,0.5225,0.261,space,8.074823707,None,e,1,0.871640416,None,0,5,5,5,0,5,5,4,182.0473079,,,,,,,,,182.0429697,182.0473079,182.5476648,183.014868,183.014868,183.8951835,e,1,0.871640416,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,6,6,0,pic/thin4.png,i,0.796,0.622,space,8.074823707,None,i,1,0.533466457,None,0,5,5,5,0,6,6,15,183.92145,,,,,,,,,183.917196,183.92145,184.4282365,184.8950355,184.8950355,185.4454156,i,1,0.533466457,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,7,7,0,pic/thin2.png,i,0.796,0.622,space,8.074823707,None,i,1,0.719470832,None,0,5,5,5,0,7,7,13,185.4708471,,,,,,,,,185.4665882,185.4708471,185.9783578,186.4449621,186.4449621,187.1659368,i,1,0.719470832,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,8,8,0,pic/do3.png,e,0.5225,0.261,space,8.074823707,None,e,1,1.483993666,None,0,5,5,5,0,8,8,6,187.185759,,,,,,,,,187.1812923,187.185759,187.6810155,188.1782956,188.1782956,189.6652903,e,1,1.483993666,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,9,9,0,pic/want3.png,i,0.5225,0.261,space,8.074823707,None,e,0,1.091466166,None,0,5,5,5,0,9,9,2,189.6844115,,,,,,,,,189.6800181,189.6844115,190.1948877,190.6648243,190.6648243,191.7618349,e,0,1.091466166,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,10,10,0,pic/fat3.png,e,0.796,0.528,space,8.074823707,None,e,1,0.616731458,None,0,5,5,5,0,10,10,10,191.7873331,,,,,,,,,191.7829936,191.7873331,192.280994,192.7615742,192.7615742,193.3955273,e,1,0.616731458,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,11,11,0,pic/fat4.png,e,0.796,0.528,space,8.074823707,None,e,1,0.616813249,None,0,5,5,5,0,11,11,11,193.4195845,,,,,,,,,193.4154058,193.4195845,193.9282135,194.3823392,194.3823392,195.0117529,e,1,0.616813249,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,12,12,0,pic/do4.png,e,0.5225,0.261,space,8.074823707,None,e,1,1.218998874,None,0,5,5,5,0,12,12,7,195.0310871,,,,,,,,,195.0267633,195.0310871,195.5283317,195.9981196,195.9981196,197.2283794,e,1,1.218998874,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,13,13,0,pic/thin1.png,i,0.796,0.488,space,8.074823707,None,i,1,0.725971499,None,0,5,5,5,0,13,13,12,197.2499051,,,,,,,,,197.2455923,197.2499051,197.747664,198.2151038,198.2151038,198.9454726,i,1,0.725971499,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,14,14,0,pic/want4.png,i,0.5225,0.261,space,8.074823707,None,i,1,0.513112041,None,0,5,5,5,0,14,14,3,198.9647882,,,,,,,,,198.9603934,198.9647882,199.4614191,199.9449157,199.9449157,200.4620112,i,1,0.513112041,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,15,15,0,pic/do2.png,e,0.5225,0.261,space,8.074823707,None,e,1,0.658902749,None,0,5,5,5,0,15,15,5,200.4801648,,,,,,,,,200.475563,200.4801648,200.9947334,201.4481109,201.4481109,202.1120155,e,1,0.658902749,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第六部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分的规则为：（注意中性词和期待词的规则跟刚才一样）
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro6.png,pic/anjianl6.png,pic/anjianr6.png,5,5,0,,,,,space,8.074823707,None,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第七部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro7.png,pic/anjianl7.png,pic/anjianr7.png,0,0,0,pic/thin3.png,i,0.796,0.622,space,0.625824374,None,i,1,0.557464249,None,0,6,6,6,0,0,0,14,205.7617167,,202.3198597,202.3265502,205.0989743,205.7286935,space,0.625824374,None,205.7573926,205.7617167,206.2615897,206.7152851,206.7152851,207.2786438,i,1,0.557464249,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第七部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro7.png,pic/anjianl7.png,pic/anjianr7.png,1,1,0,pic/fat1.png,e,0.796,0.528,space,0.625824374,None,e,1,0.525545916,None,0,6,6,6,0,1,1,8,207.3048063,,,,,,,,,207.3005812,207.3048063,207.81131,208.2651077,208.2651077,208.7953722,e,1,0.525545916,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第七部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro7.png,pic/anjianl7.png,pic/anjianr7.png,2,2,0,pic/fat2.png,e,0.796,0.528,space,0.625824374,None,e,1,0.523925875,None,0,6,6,6,0,2,2,9,208.8197335,,,,,,,,,208.8155017,208.8197335,209.3281729,209.7817385,209.7817385,210.3116689,e,1,0.523925875,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第七部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro7.png,pic/anjianl7.png,pic/anjianr7.png,3,3,0,pic/want2.png,i,0.5225,0.261,space,0.625824374,None,i,1,0.806284833,None,0,6,6,6,0,3,3,1,210.3320323,,,,,,,,,210.3276148,210.3320323,210.8447002,211.2983632,211.2983632,212.111611,i,1,0.806284833,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第七部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro7.png,pic/anjianl7.png,pic/anjianr7.png,4,4,0,pic/want3.png,i,0.5225,0.261,space,0.625824374,None,e,0,1.168646666,None,0,6,6,6,0,4,4,2,212.1314659,,,,,,,,,212.1271294,212.1314659,212.628084,213.0979165,213.0979165,214.2782928,e,0,1.168646666,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第七部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro7.png,pic/anjianl7.png,pic/anjianr7.png,5,5,0,pic/want4.png,i,0.5225,0.261,space,0.625824374,None,i,1,0.399814458,None,0,6,6,6,0,5,5,3,214.2980965,,,,,,,,,214.2938057,214.2980965,214.7976645,215.2647274,215.2647274,215.6783091,i,1,0.399814458,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第七部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro7.png,pic/anjianl7.png,pic/anjianr7.png,6,6,0,pic/thin2.png,i,0.796,0.622,space,0.625824374,None,i,1,0.571367,None,0,6,6,6,0,6,6,13,215.7042374,,,,,,,,,215.7000608,215.7042374,216.1977392,216.6651343,216.6651343,217.2449513,i,1,0.571367,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第七部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro7.png,pic/anjianl7.png,pic/anjianr7.png,7,7,0,pic/do2.png,e,0.5225,0.261,space,0.625824374,None,e,1,0.687813708,None,0,6,6,6,0,7,7,5,217.2636678,,,,,,,,,217.2592502,217.2636678,217.7613875,218.2447966,218.2447966,218.9449292,e,1,0.687813708,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第七部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro7.png,pic/anjianl7.png,pic/anjianr7.png,8,8,0,pic/want1.png,i,0.5225,0.261,space,0.625824374,None,i,1,0.710566666,None,0,6,6,6,0,8,8,0,218.9650959,,,,,,,,,218.960779,218.9650959,219.4641127,219.9448071,219.9448071,220.6615512,i,1,0.710566666,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
IAT_block67.xlsx,1,胖图或中性词-按E键,瘦图或者期待词-按I键,"接下来将进行第七部分测试。
请将你左手和右手的食指部分分别放在键盘的E键和I键上。
该部分流程与刚才的完全相同，规则同样为：
胖图 或 中性词 - 按E键
瘦图 或 期待词 - 按I键
请在保证正确率的情况下尽快对其进行分类。
如果你已明白规则，请按空格开始测试。
如果有任何疑问，请联系实验员。",pic/intro7.png,pic/anjianl7.png,pic/anjianr7.png,9,9,0,pic/do1.png,e,0.5225,0.261,space,0.625824374,None,e,1,0.655440208,None,0,6,6,6,0,9,9,4,220.6780631,,,,,,,,,220.6735332,220.6780631,221.1639451,221.6478383,221.6478383,222.3115615,e,1,0.655440208,None,21,1,2025-09-18_09h51.11.945,IAT_block_loop1after,,2025.1.1,None,2025-09-18 09h51.27.788015 +0800
